,Return,SkewT,GJR,E
1145,0.3720887026438468,3.9177183912289695,4.06475802351953,5.330467661054083
1146,-5.192778346429916,3.7265688521448768,3.874502793337184,4.940777271874138
1147,1.731799481206897,3.9443425739651925,4.016340702679261,5.203766864589352
1148,4.413399955849262,3.7847579650513783,3.863119638918488,5.010560934279519
1149,-4.237573756606549,3.8517923407871937,3.9438307517714386,5.22249990160241
1150,-7.355414731266851,3.9293240281575774,3.976576320254681,5.335939634075695
1151,-3.936756153242693,4.454463927606871,4.388868320805557,5.845490707656583
1152,-6.410127519466624,4.433950571780476,4.351462679721062,5.862401258405599
1153,10.24223964020905,4.715954283463671,4.5743549858371955,6.192035895804452
1154,1.1625867697059975,5.531392430083201,5.49337130081543,7.204074371064192
1155,10.244358799871913,5.25834780094568,5.2370811669944235,6.750782014577934
1156,7.602308228430132,5.95390652386165,6.003684402879437,7.695880926837286
1157,-2.0668967939835303,6.134699529774096,6.221458786085648,8.11979716833811
1158,1.052792460507379,5.86291836303481,5.953225977838217,7.699029804767242
1159,3.1622027190662427,5.569029400658143,5.670100710237761,7.1851468478375695
1160,2.04255103005504,5.371465893671439,5.485012932150425,7.009242709278725
1161,-1.5776803805438666,5.133195345815325,5.255718906249386,6.693955974978915
1162,2.258507895370454,4.9049422769191695,5.027848300953048,6.348390795992693
1163,-2.6022716314653915,4.70554881127898,4.835688856019633,6.124059498506207
1164,2.67354843631642,4.557228760563645,4.675250286596495,5.952361693853116
1165,6.508961012823455,4.403602811740184,4.528762694400423,5.822684130960151
1166,6.138491620992981,4.656260886942928,4.799835937581526,6.273274588743552
1167,5.227985648203037,4.822715659603681,4.981454798056506,6.620624750651533
1168,2.4489879142509663,4.861052537497381,5.030714378822664,6.796720153141018
1169,-1.6919459222728528,4.6738113387071065,4.8478568422502955,6.557390553243681
1170,3.488753682745616,4.479268369123954,4.647535927504695,6.237770896233554
1171,7.250625667631683,4.387878647896334,4.560782259886884,6.197352328455237
1172,0.9020008338809892,4.752952084143866,4.9396050740042865,6.724139471841333
1173,2.244781705038368,4.519842177738042,4.70835102557144,6.27978015298908
1174,2.949696148075409,4.345528967859511,4.535749309425995,6.059860918377049
1175,2.226091991663215,4.225432387203238,4.417269171536659,5.959266505276862
1176,19.928333899191664,4.070410309705704,4.262582747357579,5.766196127645816
1177,25.24716942763181,7.451033081215335,7.71983372691627,8.703263622349867
1178,-7.43196191102199,10.732483205111778,11.102959852628357,12.086358790706068
1179,-8.396201205323306,10.457159854569703,10.781885831422201,11.92183466806272
1180,1.826304777546084,10.283110014377764,10.54803961348277,11.89202452481647
1181,9.585001702858452,9.755844106041666,10.036202229231156,11.083303228138645
1182,2.8257970059188287,9.727763869113666,10.0354482149429,11.452201996450253
1183,-5.783393716386753,9.255552807298358,9.575414652507556,10.821424331063
1184,0.949530043930502,8.976452851207007,9.264953106806411,10.582974077643192
1185,6.899905763251635,8.508924343842896,8.807365407454292,9.783175050403981
1186,10.111877067699492,8.349690990593903,8.662970740513666,9.889909249765775
1187,-1.828959770177696,8.536558479977131,8.870459211023098,10.464546405878341
1188,-0.138978315505267,8.114719979814643,8.449726510816411,9.793490175154432
1189,-6.99741582000456,7.690868136395746,8.030609887770195,8.992963316725382
1190,-6.480953495347553,7.646411186084546,7.917994809464211,9.084495719912923
